Song,Artist,Streams,Daily Streams,Genre,Release Year,Peak Position,Weeks on Chart,Lyrics Sentiment,TikTok Virality,Danceability,Acousticness,Energy
Track 93590,Aurora Soundwave,434223241,4521922,K-Pop,2004,41,50,0.26,87,0.79,0.63,0.67
Track 14518,Sofia Carter,657791299,2985289,R&B,2001,16,67,0.75,46,0.95,0.94,0.1
Track 62033,Shadow Beats,560889595,4282240,Drum & Bass,2001,33,63,0.04,7,0.53,0.97,0.73
Track 28460,Liam Harper,241442129,942038,Rock,2017,50,99,0.46,76,0.58,0.38,0.99
Track 21705,Shadow Beats,248754661,1534572,Techno,2001,99,95,0.05,36,0.89,0.47,0.72
Track 2011,Urban Rhapsody,276411855,4332254,Latin,2019,85,49,0.63,48,0.36,0.08,0.74
Track 50584,ElectroPulse,161484755,1245147,Hip-Hop,2012,71,12,-0.98,8,0.34,0.06,0.57
Track 58654,Samantha Lee,721220916,4680514,Latin,2023,11,67,0.32,17,0.22,0.54,0.34
Track 87245,Urban Rhapsody,332543780,4834088,Punk,2021,12,69,-0.57,81,0.18,0.84,0.18
Track 62945,The Midnight Howl,317968443,1668693,Trap,2023,76,42,0.98,15,0.71,0.88,0.65
Track 93018,The Midnight Howl,784401469,3195277,EDM,2005,69,69,-0.03,11,0.43,0.42,0.17
Track 34103,EchoSync,265686029,3813041,Jazz,1999,85,61,0.47,12,0.31,0.62,0.97
Track 24333,Samantha Lee,76848645,2471269,Electronic,1997,51,3,-0.07,87,0.64,0.32,0.9
Track 60577,Shadow Beats,523934232,2615023,Hip-Hop,2008,81,58,0.82,78,0.39,0.21,0.98
Track 11328,Shadow Beats,530777884,4229246,K-Pop,2015,83,39,-0.3,70,0.44,0.41,0.98
Track 86651,Liam Harper,483228415,784154,Blues,1996,70,42,-0.6,0,0.48,0.24,0.39
Track 51383,Firefly Symphony,616021399,2101600,Country,2008,39,38,0.34,11,0.81,0.39,0.74
Track 44679,Aurora Soundwave,502625038,2392488,Metal,2016,23,25,0.77,17,0.72,0.46,0.98
Track 93903,Ava & The Ocean,464535480,3666202,Hip-Hop,2018,43,91,0.14,33,0.41,0.96,0.97
Track 29698,DJ Thunder,39719689,3230305,Latin,2006,46,71,0.23,12,0.82,0.2,0.47
Track 61984,Shadow Beats,172460364,2911549,Reggae,2022,63,29,-0.44,3,0.42,0.54,0.62
Track 47651,Celestial Harmony,127616960,3609163,Indie,1992,10,32,-0.54,12,0.47,0.41,0.13
Track 62816,Horizon Flow,303592652,2563961,R&B,2011,97,50,-0.73,70,0.7,0.56,0.6
Track 3592,Celestial Harmony,672872355,3091208,Blues,2005,27,80,0.1,21,0.67,0.92,0.43
Track 28158,Samantha Lee,21653828,4028353,Folk,2023,77,10,0.48,62,0.23,0.71,0.94
Track 29632,EchoSync,679451288,4022746,EDM,2015,10,26,0.77,33,0.85,0.53,0.55
Track 77441,ElectroPulse,346715693,2870868,Techno,2008,5,57,-0.77,37,0.71,0.1,0.57
Track 72339,Ava & The Ocean,640867684,4021173,Synthwave,2008,27,31,0.54,26,0.66,0.34,0.77
Track 97154,Celestial Harmony,619253041,3805903,House,1990,17,47,0.43,41,0.28,0.23,0.29
Track 66070,ElectroPulse,164205678,4798395,Lo-Fi,2005,22,32,-0.07,12,0.21,0.27,0.46
Track 19555,Shadow Beats,713720821,4964084,Pop,2010,56,28,-0.12,68,0.68,0.76,0.44
Track 1220,Horizon Flow,509727715,3136237,Trap,2023,17,78,-0.86,56,0.94,0.91,0.18
Track 24481,Liam Harper,672179281,3321897,Country,2003,45,67,-0.08,12,0.37,0.26,0.35
Track 70398,Firefly Symphony,143602887,1920895,EDM,2012,85,11,0.07,35,0.68,0.74,0.91
Track 80798,Celestial Harmony,696007443,1765825,K-Pop,2001,53,27,0.22,52,0.97,0.96,0.54
Track 96858,Aurora Soundwave,125408645,4336021,Punk,1991,82,4,0.13,71,0.84,0.69,0.31
Track 85238,Retro Resonance,616591670,633413,Techno,1993,67,5,0.42,61,0.27,0.52,0.27
Track 99306,Ava & The Ocean,167618185,923489,Jazz,2019,40,35,-0.79,79,0.7,0.67,0.21
Track 89788,Neon Vortex,379969788,2587573,Techno,2023,79,16,0.92,66,0.26,0.88,0.19
Track 63196,Celestial Harmony,717221994,4837893,Pop,2013,20,50,0.67,14,0.39,0.8,0.83
Track 44332,Shadow Beats,283087284,4807754,Hip-Hop,1993,80,45,0.5,83,0.56,0.44,0.96
Track 64309,Liam Harper,262633575,1243016,Folk,2010,54,70,0.75,20,0.56,0.34,0.46
Track 50692,Shadow Beats,436225398,2084799,Blues,2021,11,84,-0.25,100,0.54,1.0,0.19
Track 58512,Celestial Harmony,155678181,710488,Electronic,2021,11,14,0.01,55,0.25,0.74,0.42
Track 30979,Shadow Beats,369198111,1828496,Techno,2013,78,2,-0.39,58,0.23,0.54,0.57
Track 53972,Crimson Echo,552340613,643132,Metal,2022,41,55,-0.32,42,0.16,0.02,0.65
Track 71499,Luna Nova,348983526,172103,House,2011,4,96,-0.28,50,0.56,0.61,0.73
Track 53708,Retro Resonance,683679388,1820237,Latin,2019,93,31,-0.86,71,0.33,0.32,0.73
Track 92453,Sofia Carter,659227587,3778743,Latin,2010,45,3,0.72,78,0.11,0.39,0.62
Track 21289,Neon Vortex,685222122,1471230,Trap,2011,34,56,0.65,24,0.38,0.84,0.79
Track 78783,Samantha Lee,568365817,2373790,Electronic,2009,92,87,0.11,44,0.76,0.7,0.26
Track 40683,The Midnight Howl,739421135,4677954,K-Pop,2025,89,28,0.44,77,0.27,0.09,0.28
Track 28420,Shadow Beats,207885868,636038,EDM,2001,12,67,0.69,86,0.81,0.46,0.28
Track 28242,Celestial Harmony,113989884,2191001,Reggae,1995,60,12,-0.08,86,0.11,0.02,0.47
Track 95954,Urban Rhapsody,243798922,1518078,Blues,2016,73,95,-0.78,96,0.79,0.46,0.3
Track 26380,Firefly Symphony,197504568,2079197,Lo-Fi,2005,77,37,-0.56,7,0.12,0.31,0.52
Track 80568,The Midnight Howl,718654558,676564,House,2013,51,99,0.25,75,0.78,0.42,0.27
Track 80719,Luna Nova,480378759,621477,Synthwave,1991,52,72,-0.97,46,0.78,0.16,0.53
Track 84983,Ava & The Ocean,465915641,4409922,Drum & Bass,2005,54,10,0.32,43,0.62,0.28,0.69
Track 85156,EchoSync,475997477,2266907,Folk,1996,96,16,0.18,56,0.89,0.51,0.71
Track 97762,Celestial Harmony,93476835,1423870,Country,2018,5,43,-0.71,48,0.7,0.04,0.63
Track 39292,DJ Thunder,274829893,4000734,Country,1996,92,63,-0.06,100,0.5,0.03,0.56
Track 65166,Celestial Harmony,11601138,4329850,Indie,1996,71,97,-0.27,97,0.64,0.47,0.61
Track 9916,Firefly Symphony,671262246,4291767,K-Pop,1999,87,63,0.76,31,0.42,0.07,0.71
Track 19374,Celestial Harmony,17185592,1698992,Rock,1991,16,2,-0.91,98,0.22,0.27,0.49
Track 30430,EchoSync,793245181,2628199,Metal,2023,71,84,-0.7,9,0.39,0.84,0.41
Track 67636,DJ Thunder,360598413,681521,Electronic,2025,14,38,-1.0,38,0.93,0.02,0.8
Track 39356,Samantha Lee,746821370,719145,House,2025,48,20,-0.13,77,0.26,0.66,0.82
Track 35905,Jay Zenith,373375904,234673,Folk,2003,23,6,0.99,14,0.72,0.05,0.46
Track 13546,Celestial Harmony,253005978,1585439,Blues,2017,33,62,0.58,29,0.66,0.36,0.12
Track 57215,DJ Thunder,779713133,3904584,Drum & Bass,2014,96,34,0.1,47,0.49,0.55,0.39
Track 81376,Shadow Beats,728838562,208303,K-Pop,1996,32,43,0.33,74,0.63,0.71,0.42
Track 54193,Horizon Flow,283276310,899095,Drum & Bass,2001,25,53,0.59,99,0.98,0.39,0.17
Track 78186,ElectroPulse,299672433,3252597,Folk,2008,12,82,0.12,97,0.12,0.1,0.48
Track 70398,Jay Zenith,440641197,1269977,Lo-Fi,2004,98,41,0.59,99,0.96,0.96,0.57
Track 54879,Ava & The Ocean,484287440,2326254,Metal,1996,95,38,-0.65,79,0.65,0.78,0.87
Track 67235,Retro Resonance,767112519,4581815,EDM,1994,1,92,0.67,63,0.62,0.75,0.39
Track 68701,Crimson Echo,282138813,2104111,Country,2003,96,40,0.24,62,0.25,0.5,0.37
Track 43239,Jay Zenith,500080602,3400235,K-Pop,2000,68,9,0.5,8,0.56,0.26,0.54
Track 73807,Firefly Symphony,355769405,2345262,Synthwave,2009,29,43,-0.56,33,0.68,0.02,0.47
Track 85771,Shadow Beats,755910349,3613221,Jazz,2003,86,76,-1.0,26,0.22,0.66,0.45
Track 73078,Ava & The Ocean,698069290,348000,Rock,2007,53,99,0.67,14,0.85,0.84,0.28
Track 16835,Luna Nova,305553927,1161982,K-Pop,2006,83,63,0.48,8,0.73,0.33,0.5
Track 6097,Crimson Echo,557731696,4418051,Latin,2009,5,20,0.49,47,0.82,0.18,0.49
Track 17111,The Midnight Howl,349455269,3424588,Jazz,1990,63,67,-0.87,3,0.98,0.89,0.32
Track 81480,EchoSync,770926616,2489061,Pop,2003,26,68,0.78,66,0.23,0.18,0.68
Track 51419,ElectroPulse,739035450,1241989,Pop,2012,75,57,-0.15,41,0.17,0.25,0.54
Track 42474,DJ Thunder,46890419,3891182,Hip-Hop,2022,38,25,0.42,81,0.6,0.09,0.32
Track 68242,Neon Vortex,530348012,1935947,Reggae,1995,19,37,0.16,8,0.22,0.71,0.13
Track 87036,ElectroPulse,471226454,1585049,Pop,1993,79,75,0.91,70,0.88,0.83,0.66
Track 13342,EchoSync,639194323,4733234,EDM,2009,86,3,-0.04,23,0.83,0.93,0.91
Track 96311,Sofia Carter,110264490,4656722,Synthwave,1997,89,100,-0.1,97,0.35,0.44,0.29
Track 41256,Bass Surge,155023595,1927838,Rock,1994,81,94,-0.63,8,0.82,0.3,0.85
Track 52185,EchoSync,611709345,3043514,Drum & Bass,2022,76,39,-0.65,80,0.17,0.93,0.29
Track 95039,Ava & The Ocean,162733901,4919256,Electronic,2000,69,53,-0.4,34,0.65,0.79,0.98
Track 75476,Ava & The Ocean,573968748,914467,Reggae,1993,22,49,0.3,54,0.58,0.48,0.66
Track 67892,Sofia Carter,471736535,3355677,R&B,1990,52,11,0.5,72,0.89,0.56,0.44
Track 90536,Neon Vortex,239757097,1940772,EDM,2014,75,99,-0.49,15,0.67,0.23,0.93
Track 79909,Aurora Soundwave,351767190,3353742,Folk,1999,9,25,-0.72,72,0.77,0.62,0.98
Track 75571,Urban Rhapsody,699988681,2110541,Techno,2000,69,76,0.68,33,0.93,0.48,0.73
Track 32253,Horizon Flow,624988560,90601,Pop,2001,6,91,0.49,54,0.62,0.53,0.83
Track 10499,Celestial Harmony,503902249,659857,Punk,2021,49,44,0.62,15,0.55,0.4,0.96
Track 36942,Liam Harper,645004679,4875253,R&B,2004,17,47,-0.06,95,0.63,0.91,0.95
Track 97926,The Midnight Howl,549278405,2706191,Punk,2014,34,54,0.31,15,0.79,0.34,0.46
Track 38891,Shadow Beats,124955057,3132691,Rock,2012,58,69,-0.01,27,0.94,0.11,0.47
Track 9920,Neon Vortex,253040768,2940563,Country,1995,69,84,-0.1,14,0.43,0.72,0.96
Track 59704,Bass Surge,215189998,4150253,Techno,1998,46,16,0.28,13,0.17,0.79,0.75
Track 59269,The Midnight Howl,513021380,816111,Synthwave,2011,49,27,0.36,77,0.37,0.58,0.65
Track 48701,Horizon Flow,245955384,379124,Latin,2024,75,81,-0.23,11,0.23,0.3,0.44
Track 9718,Shadow Beats,339140082,2485111,Drum & Bass,2015,52,98,-0.61,78,0.55,0.85,0.74
Track 95693,Horizon Flow,521655116,3771400,House,1998,68,100,-0.5,28,0.72,0.65,0.26
Track 44277,Aurora Soundwave,549359998,80470,Electronic,2002,44,49,-0.76,95,0.4,0.59,0.77
Track 24649,Liam Harper,697481273,2055869,Techno,2014,74,86,0.44,20,0.81,0.4,0.16
Track 99157,Celestial Harmony,465866645,1711265,Lo-Fi,2024,48,50,-0.97,67,0.97,0.66,0.69
Track 88841,The Midnight Howl,689017056,516664,K-Pop,2013,61,35,0.95,39,0.22,0.44,0.8
Track 55670,Neon Vortex,723582041,4256162,Electronic,1998,10,81,0.15,6,0.81,0.01,0.62
Track 66457,Liam Harper,642337351,997161,Rock,2002,9,10,0.33,27,0.28,0.59,0.11
Track 63809,Retro Resonance,75887284,1517902,Indie,1999,21,13,-0.21,98,0.79,0.82,0.91
Track 85956,EchoSync,360578579,3889985,Indie,2025,20,7,0.32,31,0.72,0.29,0.32
Track 38875,Ava & The Ocean,639608910,1928579,Indie,1992,23,37,0.22,63,0.85,0.83,0.74
Track 64319,Sofia Carter,134824965,4608392,Reggae,2024,84,42,0.95,54,0.88,0.74,0.76
Track 48721,Samantha Lee,799283785,2810552,Hip-Hop,2004,77,40,0.18,28,0.44,0.35,0.58
Track 50249,Samantha Lee,777578779,352876,Blues,1990,11,43,-0.63,99,0.18,0.65,0.14
Track 81637,Bass Surge,555476386,1522094,Indie,2010,89,63,-0.0,1,0.38,0.69,0.37
Track 24733,Horizon Flow,593152407,2750413,Lo-Fi,2015,55,59,0.73,74,0.85,0.19,0.57
Track 69545,Bass Surge,311728411,1079621,Reggae,1996,77,19,0.3,91,0.7,0.58,0.12
Track 80243,Crimson Echo,180470443,3490416,Lo-Fi,2007,52,96,0.84,1,0.96,0.88,0.16
Track 58053,Samantha Lee,772329666,2790694,Reggae,1990,81,2,-0.15,34,0.28,0.76,0.59
Track 66716,Samantha Lee,601455992,951325,Pop,2018,22,11,-0.57,100,0.78,0.12,0.27
Track 10479,Aurora Soundwave,710011990,3526666,Drum & Bass,2006,26,24,-0.83,95,0.33,0.41,0.55
Track 37703,Bass Surge,642730268,4707252,Drum & Bass,2012,73,13,-0.53,21,0.75,0.76,0.14
Track 95010,Sofia Carter,250961367,1294065,Metal,2009,21,70,-0.81,94,0.3,0.48,0.76
Track 18979,Shadow Beats,715374163,3740069,Reggae,2025,8,10,-0.24,67,0.56,0.97,0.41
Track 5621,Shadow Beats,272113759,3056621,Trap,2001,57,42,0.42,77,0.91,0.49,0.77
Track 55452,Liam Harper,527188522,2135951,Punk,2008,33,46,-0.87,33,0.73,0.68,0.62
Track 90512,Celestial Harmony,11606167,3674971,K-Pop,2004,76,77,-0.57,57,0.47,0.84,0.44
Track 61829,Sofia Carter,324150253,3701738,K-Pop,1993,77,34,0.96,1,0.37,0.49,0.34
Track 87326,Jay Zenith,157233527,1410111,Indie,2017,89,70,0.24,41,0.62,0.21,0.23
Track 98290,Retro Resonance,512743840,1226213,House,2001,57,33,-0.21,14,0.76,0.41,0.84
Track 65200,Samantha Lee,134061534,948224,Country,1999,73,87,-0.67,90,0.83,0.36,0.56
Track 12038,Luna Nova,423888262,3727284,House,2017,80,51,-0.57,87,0.4,0.39,0.61
Track 74734,Samantha Lee,217162654,3178441,EDM,2005,55,34,-0.04,21,0.7,0.21,0.79
Track 64193,Sofia Carter,128865829,2981320,Country,2010,75,1,0.6,86,0.66,0.34,0.65
Track 32524,Luna Nova,783669584,3765804,R&B,2007,79,52,-0.87,21,0.91,0.57,0.63
Track 20334,Celestial Harmony,109633023,4876404,Lo-Fi,2006,36,26,-0.24,5,0.49,0.32,0.91
Track 89103,DJ Thunder,177658198,973850,Electronic,2005,87,63,0.24,39,0.9,0.92,0.69
Track 27338,Jay Zenith,145753739,3096918,Pop,1996,98,69,-0.38,88,0.75,0.73,0.55
Track 80278,Retro Resonance,773459774,584564,Jazz,2008,32,10,-0.59,53,0.39,0.08,0.86
Track 70435,Crimson Echo,74760597,1993219,Drum & Bass,1993,56,64,0.64,96,0.26,0.9,0.72
Track 52414,Luna Nova,574008352,755587,Hip-Hop,2020,48,36,0.01,18,0.27,0.75,0.65
Track 74752,Urban Rhapsody,273174677,2583895,Synthwave,1997,74,79,0.4,83,0.35,0.67,0.24
Track 19446,Horizon Flow,742322388,4267213,Blues,2008,5,22,0.77,35,0.33,0.4,0.12
Track 31767,Retro Resonance,614079574,2609020,Electronic,2018,1,31,0.31,13,0.77,0.88,0.16
Track 69906,Urban Rhapsody,710870912,3534497,Blues,2018,87,64,-0.09,59,0.97,0.8,0.23
Track 96478,Firefly Symphony,724569092,946480,Trap,1991,5,77,-0.66,37,0.42,0.48,0.64
Track 81340,Aurora Soundwave,123690483,948761,K-Pop,1993,27,2,0.75,81,0.25,0.71,0.17
Track 19390,Horizon Flow,758388478,2653966,Drum & Bass,2022,93,47,-0.91,49,0.67,0.52,0.99
Track 63039,Celestial Harmony,705838617,4980964,Indie,2015,56,48,-1.0,77,0.32,0.31,0.47
Track 8999,Bass Surge,260206836,3743318,Punk,2014,51,21,-0.43,43,0.63,0.21,0.1
Track 36010,EchoSync,71581926,4776026,House,2019,64,96,0.19,87,0.25,0.76,0.7
Track 27656,Bass Surge,470191791,1468840,Drum & Bass,2019,93,15,-0.98,19,0.35,0.57,0.97
Track 28866,Jay Zenith,93570507,1381757,Country,1999,93,41,0.98,99,0.28,0.11,0.14
Track 25162,Neon Vortex,12408689,2356839,Hip-Hop,2024,18,49,0.16,51,0.31,0.11,0.4
Track 32497,Aurora Soundwave,282597673,4776232,Metal,2014,75,30,-0.35,100,0.61,0.65,0.95
Track 51098,Shadow Beats,398955440,4115225,Folk,1995,24,73,0.84,15,0.91,0.8,0.96
Track 77723,Celestial Harmony,752657100,479586,Techno,1995,76,33,0.12,44,0.93,0.88,0.73
Track 76707,Shadow Beats,654511124,112418,Folk,2021,15,5,0.22,34,0.71,0.28,0.91
Track 52386,Celestial Harmony,267814957,1512451,Drum & Bass,1998,98,20,-0.18,15,0.28,0.67,0.31
Track 49451,Aurora Soundwave,363921984,1259764,Trap,2006,37,13,-0.95,95,0.42,0.75,0.88
Track 64338,Sofia Carter,282634461,1883683,K-Pop,2009,86,69,0.3,96,0.79,0.34,0.71
Track 6693,Ava & The Ocean,224309713,4641822,Punk,2024,88,13,-0.66,77,0.18,0.76,0.76
Track 13091,Retro Resonance,472856416,2068443,Country,2019,5,12,0.75,92,0.7,0.62,0.18
Track 47440,Crimson Echo,619826385,342613,Jazz,2023,11,52,-0.46,42,0.6,0.75,0.42
Track 72581,Celestial Harmony,43066711,4190162,Country,1990,96,70,-0.31,90,0.91,1.0,0.79
Track 14778,DJ Thunder,328716353,1360569,Latin,2006,74,86,-0.16,12,0.42,0.03,0.7
Track 82046,Retro Resonance,328925361,3515165,Rock,1992,80,101,-0.23,61,0.39,0.27,0.19
Track 90525,Celestial Harmony,344646378,3651688,Reggae,1992,32,90,-0.04,27,0.67,0.87,0.31
Track 99511,Liam Harper,237600947,232402,Synthwave,2018,76,72,-0.01,48,0.59,0.19,0.16
Track 26764,DJ Thunder,26106481,2504392,Indie,2021,23,51,-0.86,47,0.32,0.97,0.22
Track 83666,Celestial Harmony,29875081,165594,Synthwave,2010,13,43,0.67,25,0.2,0.93,0.18
Track 95533,Liam Harper,787639295,3806545,EDM,2002,62,57,-0.85,56,0.76,0.49,0.17
Track 56528,Horizon Flow,673011716,4715389,R&B,1996,55,86,-0.54,10,0.13,0.87,0.82
Track 19510,DJ Thunder,136593156,2020693,Punk,2008,73,91,0.3,73,0.55,0.01,0.71
Track 92457,Shadow Beats,234402115,2187631,Trap,2019,19,7,0.68,51,0.71,0.46,0.24
Track 20277,Aurora Soundwave,274333696,4011168,Electronic,2013,89,92,-0.79,34,0.27,0.87,0.89
Track 26105,Ava & The Ocean,445612647,968456,Folk,2011,90,16,0.15,71,0.39,0.97,0.17
Track 67406,Firefly Symphony,34741593,3785332,Hip-Hop,1993,91,46,0.63,69,0.31,0.21,0.56
Track 41543,Samantha Lee,71165383,2809008,R&B,2010,46,91,0.29,40,0.44,0.43,0.29
Track 71108,Horizon Flow,588067539,1272624,Synthwave,2013,12,65,0.83,2,0.67,0.15,0.15
Track 29878,Luna Nova,412718089,1185179,Drum & Bass,2017,91,1,-0.11,9,0.19,0.49,0.7
Track 76981,Aurora Soundwave,113527307,513546,House,2018,69,20,0.96,34,0.96,0.07,0.39
Track 79057,DJ Thunder,198472821,1737447,Indie,1994,14,51,-0.44,80,0.27,0.55,0.1
Track 59415,Urban Rhapsody,223138918,3298098,Punk,1996,10,29,-0.77,83,0.12,0.87,0.37
Track 17575,Sofia Carter,231479701,509157,Techno,2016,34,9,0.95,90,0.49,0.82,0.61
Track 32098,Bass Surge,434305953,2307273,Reggae,2005,9,27,0.15,64,0.76,0.61,0.88
Track 5372,Crimson Echo,737364955,311977,Techno,2011,77,63,-0.54,78,0.62,0.4,0.44
Track 74974,Urban Rhapsody,146313364,2672448,Techno,2007,87,71,-1.0,98,0.45,0.99,1.0
Track 87515,EchoSync,732357788,900967,K-Pop,2012,95,59,0.4,16,0.87,0.97,0.23
Track 24356,The Midnight Howl,396746348,2176626,Jazz,2024,81,37,-0.9,64,0.51,0.91,0.4
Track 63708,Bass Surge,729371797,1151213,Pop,2011,29,41,-0.3,79,0.78,0.96,0.46
Track 96381,Aurora Soundwave,313485584,746923,Latin,2020,49,39,-0.05,88,0.61,0.17,0.65
Track 97616,Luna Nova,534604811,1625561,R&B,2017,21,77,-0.64,31,0.82,0.59,0.91
Track 58201,Aurora Soundwave,443940574,155178,Reggae,1991,85,28,-0.09,16,0.65,0.93,0.26
Track 51308,EchoSync,748428765,4628923,Indie,2001,49,5,0.58,37,0.82,0.88,0.89
Track 38883,Ava & The Ocean,390626838,4117771,Lo-Fi,1997,16,66,-0.32,22,0.97,0.45,0.67
Track 47809,Sofia Carter,296326372,1289636,Trap,2009,35,15,-0.28,47,0.88,0.82,0.7
Track 66768,Luna Nova,586157151,1722751,Jazz,1997,61,34,-0.0,93,0.56,0.75,0.88
Track 64314,Crimson Echo,173010709,1570027,Metal,2013,9,87,-0.68,11,0.99,0.26,0.54
Track 32378,Sofia Carter,156295109,1972733,EDM,2017,4,82,-0.49,49,0.73,0.88,0.97
Track 71977,Urban Rhapsody,196344225,3569170,Electronic,2006,24,9,-0.07,94,0.74,0.27,0.21
Track 18719,Celestial Harmony,319131526,3051687,House,1998,13,51,0.58,41,0.84,0.71,0.97
Track 54471,Retro Resonance,234944398,3429842,Trap,2000,8,43,-0.07,48,0.57,0.52,0.42
Track 72562,Firefly Symphony,242032854,2889668,Latin,2015,73,84,-0.25,49,0.62,0.38,1.0
Track 22847,Crimson Echo,166328808,3455815,Indie,1990,51,87,0.94,17,0.82,0.55,0.46
Track 17650,Aurora Soundwave,766740462,2326551,Punk,2001,31,22,0.31,83,0.56,0.93,0.66
Track 72156,Firefly Symphony,420254726,1705425,Metal,2002,68,32,0.7,95,0.32,0.34,0.72
Track 84140,Neon Vortex,518863636,1103336,Hip-Hop,2023,99,68,0.08,100,0.49,0.07,0.77
Track 86772,Bass Surge,797416520,2608835,Jazz,2003,83,70,0.12,87,0.25,0.66,0.3
Track 42638,Aurora Soundwave,699976422,923294,Trap,2006,67,58,0.44,77,0.39,0.24,0.27
Track 76903,Liam Harper,782726861,4159529,Folk,1991,19,96,-0.71,80,0.2,0.28,0.37
Track 51531,Horizon Flow,645056572,4248099,Trap,2017,57,76,-0.39,17,0.7,0.19,0.71
Track 66823,Sofia Carter,554325578,3565837,Jazz,2015,53,36,-0.78,80,0.78,0.3,0.44
Track 82240,Firefly Symphony,702655285,547552,Indie,2018,73,95,-0.05,92,0.96,0.84,0.73
Track 84128,Firefly Symphony,655904258,3811822,Techno,2010,40,97,0.49,52,0.72,0.9,0.83
Track 3838,Bass Surge,471930191,3111091,Indie,2000,8,84,0.57,19,0.96,0.27,0.47
Track 53836,Celestial Harmony,303205049,34720,R&B,1992,39,13,0.02,43,0.78,0.27,0.65
Track 40288,EchoSync,450873813,3676196,Hip-Hop,2006,52,54,0.01,58,0.8,0.21,0.16
Track 40973,Shadow Beats,756805350,2114997,Drum & Bass,1993,99,55,-0.68,20,0.79,0.5,0.15
Track 75211,Neon Vortex,740300775,2775484,Pop,1996,10,67,0.82,100,0.93,0.12,0.62
Track 56241,ElectroPulse,711944296,4432723,Drum & Bass,1999,21,95,-0.3,91,0.72,0.53,0.21
Track 20441,Liam Harper,330035538,2754152,Latin,2000,29,62,-0.36,52,0.32,0.12,0.91
Track 65401,Aurora Soundwave,527599772,2227786,Rock,2019,63,45,-0.92,94,0.33,0.02,0.75
Track 73930,Horizon Flow,123352878,414869,Punk,1998,95,33,-0.72,85,0.71,0.13,0.75
Track 36386,Liam Harper,394690242,4860637,Synthwave,2016,15,52,0.4,68,0.95,0.15,0.95
Track 60200,The Midnight Howl,530578316,1582058,K-Pop,2024,71,19,0.59,8,0.69,0.92,0.54
Track 7708,ElectroPulse,697230787,1936944,Lo-Fi,2011,71,96,0.39,38,0.44,0.46,0.71
Track 87244,Shadow Beats,423976395,4098981,Rock,1999,97,95,0.73,48,0.99,0.6,0.31
Track 64008,Celestial Harmony,277636580,3018982,Electronic,2006,51,71,-0.73,40,0.24,0.27,0.11
Track 27996,Retro Resonance,592275887,3444051,Trap,1996,96,8,-0.16,13,0.62,0.96,0.57
Track 7510,Jay Zenith,355310823,4868384,Country,1994,1,46,-0.95,65,0.98,0.4,0.16
Track 34399,Samantha Lee,684912163,2889168,Punk,1999,77,41,0.68,0,0.44,0.87,0.7
Track 24554,Jay Zenith,469629444,2215836,Jazz,2008,28,74,0.3,5,0.3,0.74,0.98
Track 78160,Aurora Soundwave,537423804,4414604,Metal,1997,56,80,0.53,79,0.11,0.84,0.25
Track 57360,EchoSync,649407407,4577355,Jazz,2007,90,39,-0.83,19,0.76,0.55,0.49
Track 65927,Liam Harper,756741908,890096,Jazz,2018,20,6,-0.46,42,0.71,0.91,0.71
Track 81633,The Midnight Howl,104907018,1935778,K-Pop,2007,20,61,0.64,11,0.81,0.8,0.57
Track 37943,DJ Thunder,137766279,4648686,EDM,1996,2,22,-0.66,54,0.84,0.57,0.33
Track 1396,Urban Rhapsody,338724792,4415694,Drum & Bass,2018,64,60,0.23,56,1.0,0.46,0.58
Track 85709,Aurora Soundwave,493291183,784209,Trap,1995,68,96,0.67,66,0.52,0.02,0.71
Track 74353,Crimson Echo,277934966,3039859,EDM,2013,64,53,-0.21,55,0.28,0.52,0.57
Track 77457,Bass Surge,65363765,4133990,Lo-Fi,2020,4,99,-0.89,49,0.35,0.29,0.48
Track 30674,Shadow Beats,460972029,4512077,Rock,2025,12,60,0.7,63,0.16,0.16,0.2
Track 52804,ElectroPulse,416395082,2219434,Indie,1991,66,99,0.58,87,0.55,0.31,0.4
Track 73817,ElectroPulse,60999852,1203477,Electronic,1995,90,16,-0.64,40,0.13,0.46,0.37
Track 11105,Retro Resonance,90156977,3128944,House,1998,81,97,-0.62,16,0.6,0.81,0.6
Track 3331,The Midnight Howl,634835563,402860,Indie,2022,4,15,-0.34,93,0.94,0.09,0.41
Track 46779,The Midnight Howl,508075171,1898213,EDM,2014,45,79,-0.41,78,0.75,0.07,0.92
Track 57967,Neon Vortex,613582335,1154930,Pop,2020,63,102,0.71,17,0.31,0.54,0.4
Track 26051,Liam Harper,426678630,1858036,Techno,2007,45,70,-0.35,2,0.83,0.53,0.27
Track 58660,Sofia Carter,546330731,2116334,Blues,2000,99,73,0.7,28,0.35,0.21,0.74
Track 17527,Celestial Harmony,174721554,3356365,Punk,2008,6,41,-0.22,76,0.16,0.74,0.58
Track 34698,Luna Nova,585667996,1115102,Rock,2017,12,4,-0.67,56,0.25,0.61,0.44
Track 33172,Bass Surge,454414247,449932,Country,2007,85,93,-0.97,38,0.28,0.68,0.11
Track 52328,Sofia Carter,696634918,306842,Punk,2019,18,68,0.53,6,0.72,0.72,0.67
Track 59259,Samantha Lee,445729430,2988083,Metal,2007,15,3,-0.47,51,0.38,0.9,0.64
Track 54521,Neon Vortex,660973849,2803524,Latin,2018,47,61,-0.17,90,0.23,0.34,0.38
